,budget,actor1_hashtags,actor2_hashtags,actor3_hashtags,director_hashtags,genre_point,director_point,actor_point,revenue
806,55000000,277174,20895,21133,1164,3.2016229754718117,1.5522570833333331,8.322226145686049,2
807,62000000,181291,2376,13715,1887,3.0003253542401422,1.075129,4.989288132508337,2
808,56000000,5641,23886,18916,17,2.614789438780873,0.23078457142857145,4.143415356274604,2
809,55000000,28771,6035,10291,208,2.6484623667309526,0.20847432727272727,7.012435066567644,2
810,50000000,56651,8807,136974,1330,3.410457096887857,2.0563683433962265,5.338018003041828,2
811,57000000,2128,9,2,4082,3.0003253542401422,1.6838036180904523,1.425407842816501,2
812,55000000,675345,578992,58331,182,3.2016229754718117,1.6276322363636364,8.044930492838624,2
813,2000000,8595,6370,4415,304047,3.2016229754718117,2.868242031107045,14.6,2
814,55000000,240115,3822,3943,292,2.661080465750875,1.8333671666666669,5.462154111624603,2
815,54000000,48870,23941,34224,184221,2.661080465750875,2.241530232673268,5.5248185691586364,0
816,55000000,941748,40738,1329,5125,2.8033580723518914,4.320408963636364,7.935389154232974,0
817,55000000,240115,19555,19726,6967,2.661080465750875,0.30006701142857145,4.416570891681502,2
818,54000000,359569,43488,696,64071,2.661080465750875,3.256318871738332,6.478717902666162,0
819,57000000,239724,71089,66201,11932,3.2016229754718117,2.244383142857143,8.559282194889168,2
820,54000000,86935,64192,74795,6861,3.2016229754718117,4.216249862869199,7.855412890282258,0
821,54000000,13770,57171,1772,1544,3.0003253542401422,2.9778644506199234,9.760563905912855,0
822,54000000,635710,1235655,3614,1723,2.8033580723518914,2.671853931216931,7.526303557494688,2
823,55000000,59702,128008,354659,869,2.661080465750875,0.529230384,7.438155245608248,2
824,46000000,234139,10565,246533,11237,2.661080465750875,2.651616318658281,7.361286034585617,0
825,53000000,30578,42710,44406,548,3.410457096887857,1.379367046875,11.314819324465075,0
826,52500000,203923,171007,22283,38711,3.2016229754718117,2.4076378013245034,10.753872950631528,0
827,75000000,182564,32798,21077,286,2.6484623667309526,1.7566894361702128,8.626334869052055,2
828,53000000,1946081,29410,2025046,3487,2.8033580723518914,1.8743940243902442,7.652411935622438,0
829,90000000,19517,9431,1783,241436,2.399797146164045,3.2624433117654825,3.815791491213984,2
830,53000000,151543,115087,2595,6701,2.661080465750875,2.5925723589743592,7.0523239108170594,0
831,67000000,83811,518,40738,41858,3.2526040886234493,2.209986820516905,3.0320259577468036,2
832,52000000,1559943,326648,73445,237346,2.6484623667309526,5.485693051874063,11.094914116931434,4
833,40000000,120033,13639,24408,8410,2.399797146164045,1.3547721419354841,9.49209744564842,0
834,52000000,32799,551709,1661,4667,3.001404919424004,3.716973421428572,10.715138236077019,0
835,52000000,494797,76300,137871,770,3.2016229754718117,11.150743630769231,11.373117838876974,4
836,52000000,185772,77858,322407,7037,3.2016229754718117,4.5178401253918485,8.134713589536231,0
837,50000000,36538,20357,155990,1076,3.001404919424004,1.9427552151898733,8.794218120777792,0
838,52000000,59702,36395,24896,18307,2.614789438780873,1.6082175789473685,8.062871016385651,2
839,52000000,63173,464358,32551,509,3.001404919424004,1.6282454736842105,8.29234645217117,2
840,82000000,312124,305445,247,779,3.2016229754718117,2.02319159223301,4.321301965333382,2
841,52000000,287324,45649,48239,140925,2.6484623667309526,2.2470871192281185,9.613504995661486,0
842,52000000,182564,41585,5017,1133,2.661080465750875,2.347950271317829,4.833606424379385,2
843,51000000,312124,3000,17473,488,3.001404919424004,3.1636356950354614,8.858856492666474,0
844,51000000,161504,26866,11139,420,3.410457096887857,3.5205497901234573,7.606932095743415,2
845,50000000,1191298,650292,276229,2402,3.2016229754718117,5.209728712230215,21.850758554447847,1
846,60000000,47776,147372,108682,1189,3.0206521384077205,4.183262351219511,12.716833606594625,4
847,50200000,183767,108482,5739,244,3.2016229754718117,2.5471987848605577,8.099542723853641,0
848,48000000,70993,209882,54199,2446,3.116649083394444,2.6056436711409394,8.239141040009425,4
849,50000000,512084,22972,3000,11932,3.2016229754718117,2.244383142857143,8.291745054290015,0
850,50000000,170192,229300,42511,42511,3.0206521384077205,6.49483816101695,12.935695288313624,4
851,50000000,308381,10607,5391,1448,3.2016229754718117,1.67155314,11.347553334567573,4
852,50000000,787466,33984,1493,1489,2.8033580723518914,2.7748953611691025,9.181462057907726,0
853,50000000,220430,110937,180510,4170,3.001404919424004,2.5155972327964857,8.715848039997134,0
854,50000000,169079,588242,10469,339,3.2016229754718117,3.4913138115942033,6.832033026575159,0
855,50000000,26315,120764,187,124722,2.8991919971548663,2.7981327611111118,13.36095479007752,0
856,52000000,222747,5602,15676,11458,2.8033580723518914,3.4444046302931595,9.117969009670137,0
857,50000000,86935,125522,8066,285,3.2016229754718117,2.122709459574468,9.585748095639893,0
858,50000000,82604,498313,178276,2672,3.8696638324391914,4.373714682539682,8.53553844495042,0
859,60000000,705981,512110,71094,3572,3.2016229754718117,2.4907050708391294,10.189838771288153,0
860,70000000,312124,101983,4105,4667,3.001404919424004,3.716973421428572,9.052375409202462,0
861,50000000,447506,1113060,5451,926,3.001404919424004,6.118588523364487,13.619631844706547,0
862,50000000,220430,170197,9328,585,3.001404919424004,2.360612138121547,10.339728848615383,0
863,50000000,494797,108482,144997,4458,2.945449444017568,2.7835334109375,10.356293090377207,0
864,45000000,187283,20895,58267,182256,2.661080465750875,1.747659163673679,7.218891091652781,0
865,90000000,99464,23941,866,1299,2.6484623667309526,1.6810494392156865,6.1081765054740425,0
866,50000000,10096,1399,14282,1711,2.661080465750875,2.3687593725490195,9.865421875913976,0
867,50000000,183767,957492,2186,11932,3.410457096887857,2.244383142857143,9.221267269070038,0
868,50000000,120565,24999,704,3534,2.661080465750875,2.200461528409091,8.563035455352466,0
869,50000000,125518,159047,101984,53,3.001404919424004,1.4800602645161292,6.707942474554442,2
870,50000000,82424,88482,2238,1009,2.661080465750875,3.22903076,9.245638118171684,0
871,50000000,110934,106902,712151,677,3.2016229754718117,2.7185339964633064,8.600057385686902,0
872,50000000,333248,2006,41783,940,3.410457096887857,2.509537905882353,11.555339672318956,0
873,50000000,705981,82606,33987,1879,2.8033580723518914,2.794579754385965,8.579093385226841,0
874,50000000,44406,7109,209888,2178,2.661080465750875,2.559454965134707,8.70748148547359,0
875,50000000,148977,106902,3343,2348,2.8991919971548663,3.162419183574879,9.287328236340016,0
876,50000000,447506,19664,62168,196,3.8696638324391914,3.12827664,7.789266322334732,0
877,54000000,352761,21004,2004,1757,3.0206521384077205,1.8552594416666663,8.73393216100406,0
878,50000000,244911,64192,5017,509,1.9268519723984543,1.6282454736842105,5.869393713940647,2
879,50000000,220430,151575,12700,37,3.410457096887857,1.3966963,10.193336948960377,2
880,50000000,236504,153290,74795,3184,3.2016229754718117,1.32004008,12.702243710870604,2
881,50000000,67171,44984,37224,177,2.661080465750875,1.4553069727891157,8.85058282942719,0
882,50000000,396173,19065,22735,1268,3.8696638324391914,4.464333405511812,9.816566009510517,0
883,50000000,63278,26133,1991,3213,2.8033580723518914,6.340477670588236,6.834039046898668,0
884,50000000,37139,10989,22187,2020,3.116649083394444,2.6249775654761907,8.129233386922385,0
885,50000000,232511,183767,10565,510,2.661080465750875,1.3962580933333333,7.367951776320709,2
886,50000000,3327,80039,13130,75217,2.614789438780873,4.136542296453902,4.258214459817951,2
887,50000000,42515,498313,141222,696,3.0206521384077205,1.94874212,10.334383071985588,2
888,45000000,400644,65682,4449,262,2.661080465750875,1.635684302631579,8.631021343753622,2
889,50000000,241386,13771,28736,241436,2.661080465750875,3.2624433117654825,9.490936937666456,2
890,50000000,58467,40737,6606,148937,2.8033580723518914,2.4725255790697678,9.880828905467515,2
891,50000000,67171,59704,883,71251,2.8991919971548663,3.2913020384615383,7.325203759765348,0
892,50000000,3082,44984,18379,870,2.8991919971548663,1.95214906,5.373941170223834,2
893,50000000,9200,49362,20357,116,3.001404919424004,4.491656564516129,12.445996174221921,0
894,50000000,234139,145176,3487,6701,2.661080465750875,2.5925723589743592,7.422777246912992,2
895,50000000,119147,109290,3543,287,2.661080465750875,3.283400381443299,10.2942446975,0
896,50000000,147370,2537,125,17509,2.6484623667309526,3.872309883624273,14.357547443213132,0
897,50000000,3591,7233,1976,15699,3.0206521384077205,1.844772489010989,7.2088345990163925,2
898,50000000,18920,1518069,80372,509,2.8033580723518914,1.6282454736842105,10.364205797252298,2
899,45000000,114996,3113,2797,76,3.0003253542401422,2.8754407777777784,8.215487977033904,0
900,50000000,3000,63918,153773,112,3.2016229754718117,0.8040604,10.660839533443797,2
901,50000000,187283,52641,42912,484,2.8033580723518914,1.2964931847826089,6.525405160000951,2
902,50000000,27940,54633,1554,27942,2.661080465750875,0.98,5.447294236026036,2
903,50000000,276216,400,222,41858,3.0003253542401422,2.209986820516905,10.172803129164087,2
904,40000000,1559943,10807,96846,36431,2.661080465750875,4.107651357142856,10.327471192762806,0
905,50000000,86935,4434,8771,7037,3.2016229754718117,4.5178401253918485,11.017142355516217,2
907,50000000,58467,92129,1896,110,2.6484623667309526,1.3524771976744183,8.27915561859331,0
908,50000000,64189,625303,72281,53,3.001404919424004,1.4800602645161292,7.37916685333506,2
909,50000000,183767,70963,15,241436,3.0206521384077205,3.2624433117654825,11.066727549336472,0
910,50000000,190500,1197,712151,1721,2.661080465750875,1.13428294,8.478002168863156,2
911,50000000,240115,86576,106905,11092,2.661080465750875,2.2705959675063894,6.558416092250107,2
912,50000000,14576,7,5441,453,2.661080465750875,1.64339768,5.439677585170769,2
913,50000000,196439,100423,12014,12014,3.2016229754718117,2.6882858762541813,5.716703459716044,2
914,44000000,124691,46843,23071,2133,2.661080465750875,1.6908547469135802,5.518719375163072,2
915,50000000,182564,13023,234152,4935,2.6484623667309526,2.2994111984282912,6.957013236145463,2
916,50000000,241386,23886,30299,241436,2.661080465750875,3.2624433117654825,8.114864307486165,2
917,50000000,20894,82426,811,3565,2.6484623667309526,1.6218354394929495,4.951059851866322,2
918,50000000,83811,2384,55896,253809,2.661080465750875,1.5115651447135263,4.783663468901704,2
919,70000000,210,551709,619622,12668,3.0003253542401422,3.1357527142857142,7.255203917390291,2
920,50000000,333248,30299,277193,331002,2.8033580723518914,2.3886721502890174,9.517373762381231,2
921,50000000,125518,13363,22946,4702,2.661080465750875,4.078222108490567,3.4863180625430648,2
922,50000000,145173,354646,10096,5336,2.6484623667309526,1.7143118775447912,8.556876527491756,2
923,50000000,148977,28733,37787,2348,2.661080465750875,3.162419183574879,9.518047464557512,2
924,51500000,82424,40737,41638,36440,2.8991919971548663,1.3059588959614374,10.901330058705629,2
925,50000000,1426833,185775,57048,952,2.6484623667309526,1.286434556818182,6.454446488551878,2
926,60000000,114996,44407,32569,58749,2.614789438780873,2.0351734424460437,7.1618876469686485,2
927,49900000,26332,485793,352784,7595,3.001404919424004,1.2849618894697536,9.480643598715142,2
928,50000000,179939,82426,37431,1437,2.8991919971548663,1.1057173879310345,7.165810023313255,2
929,50000000,182564,44407,5338,1746,2.661080465750875,0.21083046,5.524993833164232,2
930,50000000,38169,4607,3251,43,3.410457096887857,0.604548641509434,1.6653785937007874,2
931,50000000,58467,116256,18916,141,3.2016229754718117,0.20764814,7.762281640232559,2
932,22000000,82424,59704,8806,5136,2.661080465750875,2.9069972969460687,5.69760174038898,2
933,50000000,164791,30130,3059,13648,2.6484623667309526,2.6033738522648084,6.0668487662151165,2
934,50000000,5033,1061,7705,12522,3.2016229754718117,3.693566682561308,5.020798312624174,2
935,50000000,115086,43094,233695,1491,3.0003253542401422,1.9247303093525177,5.487435504993114,2
936,60000000,24079,3048,50777,422,3.2016229754718117,2.20293537398374,4.870944932006847,2
937,50000000,71495,64192,220430,71494,3.001404919424004,1.9406571596091204,8.210229415854123,2
938,50000000,64189,209882,9719,115,2.6484623667309526,0.13617100000000001,8.030286603635574,2
939,50000000,120565,180668,11137,311,2.6484623667309526,1.7491016774193548,4.7705700786926695,2
940,50000000,36586,2203,3111,282,2.661080465750875,1.4106497095238095,6.803469908554843,2
941,49000000,51129,234438,14383,2298,2.661080465750875,2.512592494845361,7.925653277264208,2
942,49000000,7424,6143,52677,2313,2.8991919971548663,1.37295433249035,2.3873959299719894,2
943,50000000,3440,33984,6399,5379,3.001404919424004,3.125339444444444,5.842616018902413,2
944,48000000,67171,54389,1114,11458,2.6484623667309526,3.4444046302931595,9.022020349695893,0
945,48000000,400644,100809,928,237346,3.8696638324391914,5.485693051874063,18.6936255885229,4
947,73000000,187283,1137809,115582,782,2.6484623667309526,2.5459562130750606,8.392988253937084,0
948,48000000,58264,1191331,41963,71251,2.661080465750875,3.2913020384615383,12.593017868216858,0
949,75000000,232511,170197,880515,8208,3.001404919424004,3.3963334517543866,8.329804307607628,0
950,50000000,868205,116256,28882,15580,2.661080465750875,1.5659298888888888,7.56956231150872,2
951,48000000,22972,20160,49737,1042,3.001404919424004,6.237762708171205,8.260058359672072,2
952,48000000,61305,145176,579,244,3.0003253542401422,1.2125383625730994,5.835370282146241,2
953,48000000,13603,15252,1482,27485,3.2016229754718117,1.9632678772919605,4.664526879519873,2
954,58000000,63278,4714,26132,64071,3.2016229754718117,3.256318871738332,5.768815276550527,2
955,55000000,76667,246527,233695,11017,1.9268519723984543,2.928624465753425,7.037838103761647,2
956,48000000,148977,41962,20741,406,3.8696638324391914,5.735929203007518,13.119798643883,4
957,48000000,232511,1235655,14806,11458,2.6484623667309526,3.4444046302931595,7.257154999589392,2
958,47000000,312124,18399,17454,71494,2.661080465750875,1.9406571596091204,10.718854266754784,0
959,47000000,16474,359567,3631091,16474,2.6484623667309526,1.5901309082568806,5.270696334395899,0
960,48000000,76296,7109,5300,4935,3.2016229754718117,2.2994111984282912,12.634301987656915,0
961,48000000,151572,6115,2527,4378,3.2016229754718117,2.186323226027397,5.9749760955940046,2
962,15000000,240115,1506,2015,748,2.614789438780873,8.347526933333333,11.008941409749918,0
963,47000000,71593,4228,103004,7,3.0003253542401422,0.8103357021276596,5.603133576890943,2
964,47000000,222747,24247,707,4135,3.2016229754718117,2.2147438955870298,6.713386736072566,2
965,38000000,222747,6481,108682,416,3.2016229754718117,7.876015921052631,12.724521101673007,4
966,46000000,359569,787461,20968,180973,2.661080465750875,4.206450979104478,8.856637691134946,0
967,46000000,65921,4081,8787,4082,2.661080465750875,1.6838036180904523,6.753015676595938,0
968,47000000,112083,24247,499679,123,2.661080465750875,1.1817549019607845,9.318550463960065,2
969,46000000,187283,30579,7143,2434,2.614789438780873,2.6162624032258064,7.570024184752813,0
970,45000000,312124,6852,13435,1489,3.001404919424004,2.7748953611691025,10.751200164338837,0
971,25000000,152588,46843,22283,567,2.661080465750875,1.7206984421052631,11.53905537168935,2
972,46000000,13721,6037,2621,2599,2.614789438780873,5.232220808080808,0.7749362791070191,2
973,46000000,43847,2238,16911,277,3.410457096887857,2.7071770200803207,11.752877121346554,4
974,45000000,148977,20742,22735,406,2.661080465750875,5.735929203007518,13.020726823896975,4
975,48000000,81118,15229,4,4205,3.001404919424004,3.6240165294117648,13.7920760625,0
976,45000000,190500,8930,54637,285,3.8696638324391914,2.122709459574468,10.277204193340543,0
977,45000000,15252,1023773,269,28,3.410457096887857,2.4262896080000003,8.428313172721104,0
978,40000000,237152,123998,125,7037,3.2016229754718117,4.5178401253918485,13.555035408020801,2
979,45000000,222747,187295,21685,1134,2.6484623667309526,2.4894489111111118,8.414776530767877,0
980,45000000,66199,29928,8510,6893,2.8991919971548663,2.4508948982035927,7.1447614296981214,0
981,45000000,308381,209882,14156,12014,3.001404919424004,2.6882858762541813,10.26145372845389,0
982,45000000,400644,946,694,782,2.6484623667309526,2.5459562130750606,14.072827491168473,0
983,43000000,1235631,90388,1890,302,3.001404919424004,3.0388794867256634,8.781193897138849,0
984,46000000,486044,243139,22176,34924,2.6484623667309526,2.5755596739130437,7.804748280444834,0
985,45000000,187283,70290,4012,8751,2.661080465750875,2.0635267724867723,10.041722765696438,0
986,45000000,28677,82303,443080,234,3.0003253542401422,1.8947083999999998,14.198835991731125,2
987,45000000,22779,35361,397,1854,3.001404919424004,2.4698377692307694,8.011911203070179,0
988,45000000,151769,50134,108483,1330,2.945449444017568,2.0563683433962265,9.912277536310402,0
989,45000000,48870,6840,23944,405,3.8696638324391914,2.5239734471544715,4.887864450264627,0
990,30000000,234139,5336,2394,733,2.8033580723518914,3.4109662931034483,6.882762007579732,2
991,45000000,635710,234144,13,770,2.661080465750875,4.075674188976378,8.258338673618775,2
992,45000000,1235631,880506,12028,113,2.661080465750875,3.4138705444444444,7.026005005621872,0
993,45000000,4852,2528,43858,229,3.001404919424004,2.5314772,7.6893830519992274,0
994,40000000,164791,1167,49375,5379,2.8033580723518914,3.125339444444444,10.36258442457542,0
995,120000000,145173,18795,44102,2617,3.410457096887857,3.2248399923547404,7.774809052831508,4
996,35000000,1946081,10678,5162,776,2.661080465750875,2.1904292827004217,11.594755916135778,2
997,45000000,240115,45649,12790,113,2.661080465750875,3.4138705444444444,6.6446892197101475,0
998,45000000,70993,295619,15420,578,3.2016229754718117,0.7715022830188679,4.248641077400396,2
999,45000000,220430,18921,49738,347,3.410457096887857,2.8453131339285718,5.441886465428146,2
1000,50000000,1007259,101983,31540,689,3.0003253542401422,2.08956832,8.096960610234545,0
1001,45000000,114996,2797,14346,931,3.0003253542401422,2.0044740792079208,8.917154552166181,0
1002,40000000,151572,169084,5087,455,3.001404919424004,2.3523076274217587,8.89785146175318,0
1003,45000000,115581,219564,3528,860,2.8033580723518914,1.7934140113533474,5.665243852724633,2
1004,45000000,522703,28091,84097,28205,2.661080465750875,2.2261776955234285,5.43019942395421,2
1005,25000000,1625817,26830,234456,321,2.661080465750875,2.6655572565789467,10.442059423464766,2
1006,40000000,32061,24247,19469,198,3.001404919424004,2.5653345480769234,12.187438760136207,0
1007,50000000,222747,494796,120586,103,3.410457096887857,1.8148981466666667,9.078042458330797,2
1008,40000000,34987,377,61,368773,3.116649083394444,1.4006647725379104,2.1779726139121465,2
1009,35000000,1559943,354646,30138,18433,3.2016229754718117,4.08666989307229,9.736878446915137,2
1010,55000000,196439,37166,3487,11092,2.661080465750875,2.2705959675063894,6.630060102846108,2
1011,70000000,619539,11730,339,6053,2.661080465750875,1.9427266545454545,7.893236834586728,2
1012,45000000,4134,78536,3905,110,3.0003253542401422,1.5183861320754717,3.8587370666666665,2
1013,35000000,308381,15676,55300,59706,2.661080465750875,1.71310284,9.672252700922515,2
1014,45000000,18397,173663,220430,867,2.945449444017568,0.8457407777777778,9.531893939446563,2
1015,45000000,14183,3724,2185,203,3.8696638324391914,0.7198462030286035,4.35486781298468,2
1016,44000000,93178,3587,2720,28205,2.8033580723518914,2.2261776955234285,5.128222569154025,2
1017,45000000,170997,76300,93671,40277,2.8991919971548663,1.7420437003058105,7.8166997215357235,2
1018,45000000,2185,22733,430,1063,3.0003253542401422,2.3480670345911947,4.282378722280091,2
1019,45000000,6688,23584,4054,182256,2.614789438780873,1.747659163673679,3.3618498234582948,2
1020,45000000,120565,105,355,57,2.661080465750875,0.9441642222222222,4.064300133214633,2
1021,40000000,28677,7109,6508,2035,2.661080465750875,3.0230110127542233,6.953024818873121,2
1022,45000000,60572,597,8931,2068,3.2016229754718117,3.969790455958549,7.2415073382466195,2
1023,45000000,106359,25427,16814,549,2.661080465750875,3.1496494473684216,6.1393519668120025,2
1024,45000000,32061,9815,195590,915,2.661080465750875,3.027352152542373,12.18651076391104,0
1025,65000000,106359,17727,188632,23,3.410457096887857,0.0011339384615384614,3.2680383114072646,2
1026,44500000,635710,152591,6757,635735,2.661080465750875,4.7404940368098165,9.130220525811275,0
1027,44000000,400644,29928,2057,1845,2.8991919971548663,2.835014117318436,15.87341346429834,4
1028,40000000,115086,551709,438,446,3.8696638324391914,3.651100241525424,9.2409691548764,0
1029,44000000,287324,706006,85012,2848,2.661080465750875,3.1966923054755045,8.38939070925067,0
1030,44000000,240115,1506,495,549,2.614789438780873,3.1496494473684216,14.505940823128991,4
1031,2600000,4081,123,56,128,3.410457096887857,32.42307692307692,97.26923076923076,2
1032,44000000,23940,73444,78680,3671,1.9268519723984543,0.9065140847457628,6.052560785765133,2
1033,50000000,63764,5615,1749,1080,2.661080465750875,3.2449490219780217,6.911022831993005,0
1034,40000000,217180,810698,7959,3219,2.661080465750875,1.0673962474226804,9.182054640696226,2
1035,43000000,100810,5336,3978,20384,2.8033580723518914,3.611047083333333,8.70009223632704,2
1036,45000000,51129,209882,10608,1081,2.6484623667309526,1.5493120334821429,6.297430973259655,2
1037,43000000,108676,13511,9446,304,3.001404919424004,2.078408531073446,7.501332204725037,2
1038,42000000,512084,7298,13771,3967,2.661080465750875,3.418071701680672,12.819234879414802,0
1039,44000000,717902,1899,1025,371,2.8033580723518914,2.035742306930693,8.059443462911148,2
1040,40000000,234435,15130,25428,1050,2.6484623667309526,2.457134545454545,5.3618598334253535,2
1041,42000000,498319,82606,118494,2672,2.6484623667309526,4.373714682539682,9.641575552599637,0
1042,42000000,222747,63918,527,770,2.8033580723518914,4.075674188976378,15.618621747595782,4
1043,45000000,99464,3308,5500,3505,3.410457096887857,5.563831946666666,10.870190811211419,0
1044,42000000,71495,551709,33987,312,3.2016229754718117,3.1759080963855424,9.166816323844408,0
1045,40000000,147370,4770,124087,935,3.2016229754718117,1.0831202688172044,7.3546629778768535,2
1046,43000000,190500,76552,1032,12904,2.6484623667309526,3.0806615580865597,10.382843420270534,0
1047,31115000,209120,24961,4780,1416,3.2016229754718117,2.2818576249397395,8.36867032726467,2
1048,42000000,12075,209882,24896,484,2.6484623667309526,1.2964931847826089,8.587840309019091,2
1049,32000000,63278,10095,2285,520,2.8991919971548663,1.6571995957446808,8.536341291726673,2
1050,32000000,15115,586,3128,971,2.661080465750875,5.603769358730159,14.5847844375,0
1051,42000000,137866,116256,9949,2692,3.2526040886234493,4.715016858490567,11.526816928160212,2
1052,60000000,287324,181293,1890,103,2.661080465750875,0.6923589512195122,5.4502073568559615,2
1053,48000000,10605,22282,34881,58,3.0206521384077205,0.4357388541666667,9.9923521722795,2
1054,42000000,120565,3004,2021757,2133,2.661080465750875,1.6908547469135802,6.879511750690288,2
1055,31000000,51129,3359,9324,4752,2.399797146164045,2.181646928,11.323936092291648,0
1056,40000000,47963,2567,2941,28,2.6484623667309526,0.922343025,4.751108464473685,2
1057,44000000,485792,96428,14133,96434,3.001404919424004,1.8208415,7.816799977022648,2
1058,42000000,26699,23313,21133,5,2.661080465750875,0.2639897380952381,5.2849084477141535,2
1059,33000000,6596,1322,261,10633,2.6484623667309526,2.4617585136986295,2.375573166666667,2
1060,41000000,4287951,6860,37224,1778,2.8033580723518914,4.12606121686747,10.902595405899648,0
1061,65000000,601276,7563,4090,1299,3.8696638324391914,1.6810494392156865,5.754778421707795,0
1062,40000000,196439,16625,3027,30774,2.8033580723518914,3.6766940479760115,15.959140632847507,1
1063,42000000,16431,78350,12342,49,2.6484623667309526,1.1005045,10.377462318372473,2
1064,41000000,64189,61025,145502,1158,3.001404919424004,4.170860879518072,7.087707813218932,2
1065,8000000,71072,4917,5212,1511,2.8033580723518914,23.116745,29.207398362068965,2
1066,40000000,246520,322332,151770,8208,2.6484623667309526,3.3963334517543866,10.925956964727504,0
1067,40000000,190500,464358,4682,443,2.8033580723518914,4.365433910828027,11.386139431068079,4
1068,70000000,29927,12075,5175,728,2.661080465750875,3.359554195121951,7.449040443433164,0
1069,40000000,110186,44406,14174,28450,3.0003253542401422,3.626890911111111,16.22767656628138,4
1070,40000000,957468,209882,4199,58749,3.0003253542401422,2.0351734424460437,9.631993800053221,0
1071,40000000,2450864,2038446,5167,67051,2.661080465750875,14.2751532,35.1294606659864,4
1072,38000000,86575,14384,22989,41858,3.0003253542401422,2.209986820516905,9.404343631198813,0
1073,40000000,125518,190506,234152,6893,2.661080465750875,2.4508948982035927,9.763361721131258,0
1074,40000000,61025,2970,4853,17198,3.001404919424004,3.1567829581673306,8.203475093660671,0
1075,40000000,170192,28091,19031,8887,2.614789438780873,2.1469587654109588,6.079991598107581,0
1076,40000000,326640,22207,3631091,4378,3.001404919424004,2.186323226027397,8.052784583203112,0
1077,40000000,33948,80372,4023,56475,3.2526040886234493,8.89091,17.00308731720954,4
1078,40000000,77993,311613,1637061,71251,2.8033580723518914,3.2913020384615383,10.610359541787446,0
1079,40000000,635710,551709,151581,227,2.8033580723518914,2.2167067214285714,9.428385202166416,0
1080,45000000,22779,21687,662,4205,3.001404919424004,3.6240165294117648,10.213627839209416,0
1081,40000000,14047,31206,161523,145924,2.8991919971548663,3.2711474807527803,11.57189624764936,0
1082,40000000,110186,44406,4682,28450,3.0003253542401422,3.626890911111111,12.974084975738759,0
1083,40000000,220430,1113060,23892,223,3.001404919424004,2.795286325,11.374373269595802,0
1084,40000000,116251,588242,93181,64071,3.2526040886234493,3.256318871738332,7.792914019147547,0
1085,40000000,494797,151769,28317,12964,2.8033580723518914,3.6224951809523813,11.561250204422915,0
1086,40000000,219003,19528,400664,1299,2.8033580723518914,1.6810494392156865,8.965607307008693,2
1087,40000000,183767,98853,128025,2031,2.8033580723518914,3.6560835547945207,8.929126018126487,0
1088,40000000,312124,23886,399,488,3.001404919424004,3.1636356950354614,9.641591126606668,0
1089,40000000,1426833,5176,1001,1711,3.410457096887857,2.3687593725490195,9.1599669492341,0
1090,35000000,287324,237151,7109,3970,3.001404919424004,3.517401329577465,9.278261866011649,0
1091,40000000,1112909,880506,44002,1312,3.001404919424004,3.3329484567901235,11.6037243811412,0
1092,40000000,44846,13747,1726,15996,2.614789438780873,1.4892288584070796,5.8826254713893045,2
1093,40000000,151543,135821,18442,2268,2.945449444017568,2.4537335984848485,7.304406680217554,0
1094,40000000,185772,11524,20895,41858,2.6484623667309526,2.209986820516905,6.082781769475075,0
1095,40000000,13006,22405,41963,424,2.6484623667309526,2.1355470333333333,6.649333409334804,0
1096,41000000,180496,50134,26706,312,3.001404919424004,3.1759080963855424,8.705966790764688,2
1097,40000000,98842,145492,16461,488,3.2016229754718117,3.1636356950354614,8.537518216278428,0
1098,40000000,70993,29928,116258,28205,2.399797146164045,2.2261776955234285,8.406979256943247,0
1099,40000000,95362,34175,2130,23,2.6484623667309526,3.081589944444445,9.66012379647697,0
1100,57000000,705981,222755,34683,5386,3.2016229754718117,2.8699307651309844,7.838158683086443,0
1101,20000000,717902,17454,206465,371,3.001404919424004,2.035742306930693,10.292507527609894,0
1102,40000000,108676,17454,150185,1763,3.2016229754718117,3.7803264222222217,12.974564584315212,0
1103,40000000,1516,19558,5701,321,2.8991919971548663,2.6655572565789467,13.962535425,0
1104,40000000,326640,17389,5451,237346,2.8033580723518914,5.485693051874063,10.515938327716526,0
1105,40000000,64189,13771,46689,7009,2.614789438780873,2.3718559858490567,5.732182318176703,2
1106,40000000,82604,61221,24999,680,3.001404919424004,4.09168916993464,11.140349326507396,2
1107,50000000,63278,1235655,66201,780,3.001404919424004,2.037252876847291,7.283520206577319,0
1108,40000000,1256,71089,5300,15699,3.8696638324391914,1.844772489010989,11.3926464383615,2
1109,40000000,10906,15526,22283,19,2.661080465750875,2.19600105,10.74095422883633,2
1110,35000000,24895,17215,8083,2446,2.661080465750875,2.6056436711409394,7.4083721464828285,2
1111,40000000,125518,23378,19521,567,2.661080465750875,1.7206984421052631,7.171398377545314,2
1112,30000000,148977,46843,14915,2348,2.661080465750875,3.162419183574879,10.315484632818267,0
1113,40000000,486044,246527,54637,180973,2.661080465750875,4.206450979104478,8.191087861980133,0
1114,42000000,32548,18955,53119,585,3.001404919424004,2.360612138121547,9.892715435547894,0
1115,40000000,15252,2702,56655,4,3.0003253542401422,1.864941075,5.38448720677536,2
1116,40000000,932,620,417,99476,2.661080465750875,6.634328943661973,9.01314675,0
1117,40000000,15115,500,287,971,2.661080465750875,5.603769358730159,13.048929731451613,0
